	Prot_ID	dN	dS	pN	pS	MsaLen
7565	ENSP00000357651	1	3	35	13	1671
7566	ENSP00000359607	3	4	68	25	1782
7567	ENSP00000352561	1	5	30	21	1557
7568	ENSP00000352513	0	2	8	3	837
7569	ENSP00000353770	2	2	1	4	1347
7570	ENSP00000359222	1	0	13	7	789
7571	ENSP00000356630	1	4	20	33	2016
7572	ENSP00000350377	11	12	4	2	2955
7573	ENSP00000359583	0	5	17	5	1776
7574	ENSP00000351937	11	12	6	2	1827
7575	ENSP00000358866	2	26	18	40	8643
7576	ENSP00000353590	0	24	54	68	6057
7577	ENSP00000352413	16	18	7	2	3324
7578	ENSP00000355991	9	6	0	0	1686
7579	ENSP00000355923	2	12	81	69	3561
7580	ENSP00000357389	0	0	0	0	903
7581	ENSP00000359424	0	3	13	9	2523
7582	ENSP00000356107	0	0	2	2	609
7583	ENSP00000359224	5	4	19	12	648
7584	ENSP00000350937	10	2	25	5	1266
7585	ENSP00000353098	0	7	17	23	1950
7586	ENSP00000355459	1	0	26	7	1167
7587	ENSP00000354340	0	2	1	1	1503
7588	ENSP00000358770	4	5	1	0	3708
7589	ENSP00000352510	11	12	95	64	4233
7590	ENSP00000354691	24	14	64	32	3168
7591	ENSP00000357384	0	1	0	0	366
7592	ENSP00000355361	2	2	0	0	996
7593	ENSP00000356265	0	15	2	1	6567
7594	ENSP00000359052	0	2	10	9	1080
7595	ENSP00000357453	2	2	18	23	2493
7596	ENSP00000356785	1	2	16	10	1128
7597	ENSP00000356828	18	9	6	2	1287
7598	ENSP00000354689	1	5	1	3	1284
7599	ENSP00000354623	13	11	30	17	2721
7600	ENSP00000353654	13	19	116	83	5136
7601	ENSP00000357842	7	4	21	10	1170
7602	ENSP00000354223	1	1	1	1	327
7603	ENSP00000356433	1	4	19	11	1251
7604	ENSP00000359206	1	3	1	0	1815
7605	ENSP00000357980	0	1	1	0	1911
7606	ENSP00000356280	0	0	10	3	381
7607	ENSP00000359485	4	2	62	19	1941
7608	ENSP00000359799	0	0	8	0	1032
7609	ENSP00000353582	3	12	76	45	2793
7610	ENSP00000355621	0	1	25	17	2580
7611	ENSP00000357392	0	2	15	4	615
7612	ENSP00000356236	0	2	21	15	1257
7613	ENSP00000354891	2	0	20	3	501
7614	ENSP00000358616	1	0	4	7	714
7615	ENSP00000356954	1	1	8	8	1200
7616	ENSP00000356771	19	18	150	62	6804
7617	ENSP00000352455	2	0	0	0	519
7618	ENSP00000354643	1	1	3	4	747
7619	ENSP00000355251	2	2	18	8	894
7620	ENSP00000357915	4	11	7	5	1731
7621	ENSP00000359215	2	5	15	4	1008
7622	ENSP00000352447	10	7	25	8	2118
7623	ENSP00000355895	0	0	26	8	717
7624	ENSP00000354876	6	58	0	0	681
7625	ENSP00000355958	3	7	2	4	2247
7626	ENSP00000354361	4	2	65	25	2322
7627	ENSP00000357547	9	8	85	29	5925
7628	ENSP00000357005	5	1	16	12	1014
7629	ENSP00000359321	0	0	3	0	1827
7630	ENSP00000359019	0	1	5	8	981
7631	ENSP00000359025	0	3	19	10	1815
7632	ENSP00000357474	5	1	0	0	2553
7633	ENSP00000356257	4	9	17	22	1908
7634	ENSP00000357268	0	10	0	0	2283
7635	ENSP00000351318	9	11	0	0	4332
7636	ENSP00000354458	2	4	54	26	1752
7637	ENSP00000357591	0	1	3	0	663
7638	ENSP00000353910	0	4	20	14	1725
7639	ENSP00000355672	0	5	9	8	1071
7640	ENSP00000358147	2	1	13	14	1260
7641	ENSP00000359976	3	5	0	0	1467
7642	ENSP00000354314	2	2	3	3	1092
7643	ENSP00000359264	7	9	0	0	2514
7644	ENSP00000358316	8	6	5	0	1395
7645	ENSP00000357811	2	2	12	3	558
7646	ENSP00000355237	5	8	63	57	5493
7647	ENSP00000357073	2	4	0	0	3567
7648	ENSP00000354778	4	22	88	56	3996
7649	ENSP00000356030	5	6	0	0	1902
7650	ENSP00000354958	1	5	2	2	2013
7651	ENSP00000355559	2	2	29	14	1500
7652	ENSP00000358719	2	2	41	14	1863
7653	ENSP00000356125	7	7	39	35	2016
7654	ENSP00000356607	2	2	1	0	1749
7655	ENSP00000352706	1	3	0	0	1158
7656	ENSP00000354688	1	1	19	7	1323
7657	ENSP00000353094	1	6	21	12	1341
7658	ENSP00000358994	6	4	0	0	4026
7659	ENSP00000355026	5	9	52	29	2523
7660	ENSP00000358365	18	13	1	1	5217
7661	ENSP00000356518	6	4	49	10	1959
7662	ENSP00000359719	0	1	0	0	1248
7663	ENSP00000351137	0	19	51	54	2637
7664	ENSP00000350018	4	10	6	5	2343
7665	ENSP00000357838	0	2	8	6	1317
7666	ENSP00000356426	1	5	0	0	2079
7667	ENSP00000351933	0	3	30	16	1884
7668	ENSP00000350708	2	1	4	10	1227
7669	ENSP00000357835	4	0	9	3	1371
7670	ENSP00000358582	2	4	14	5	2217
7671	ENSP00000353850	0	2	2	3	600
7672	ENSP00000356989	0	2	3	2	462
7673	ENSP00000359848	0	6	12	11	1425
7674	ENSP00000356576	8	18	0	0	7338
7675	ENSP00000358966	14	7	88	27	2430
7676	ENSP00000355086	5	6	26	15	1935
7677	ENSP00000350024	4	9	9	8	1368
7678	ENSP00000356480	0	1	8	6	1008
7679	ENSP00000355601	3	1	16	11	1278
7680	ENSP00000356591	0	1	5	0	1650
7681	ENSP00000357668	8	6	53	37	2883
7682	ENSP00000357304	0	5	7	9	1842
7683	ENSP00000356899	1	4	0	0	2565
7684	ENSP00000352925	0	27	85	145	11577
7685	ENSP00000356162	1	2	11	2	444
7686	ENSP00000352248	4	1	23	9	972
7687	ENSP00000353010	10	12	119	67	6273
7688	ENSP00000351132	1	9	0	0	2430
7689	ENSP00000358786	2	7	48	21	1536
7690	ENSP00000356641	0	7	18	9	2202
7691	ENSP00000356972	1	1	23	13	1416
7692	ENSP00000357048	2	5	0	6	3699
7693	ENSP00000355896	0	2	0	0	1326
7694	ENSP00000354335	2	4	68	31	2148
7695	ENSP00000352798	18	30	31	13	5925
7696	ENSP00000356135	0	4	20	8	765
7697	ENSP00000358126	1	3	0	2	1740
7698	ENSP00000356920	0	2	17	4	1059
7699	ENSP00000358807	0	6	0	0	1029
7700	ENSP00000357360	12	5	17	9	2256
7701	ENSP00000359630	2	8	62	59	4566
7702	ENSP00000358458	1	7	19	16	1173
7703	ENSP00000351520	1	3	3	4	1860
7704	ENSP00000352167	2	5	4	6	909
7705	ENSP00000359600	8	4	40	19	2379
7706	ENSP00000358106	2	8	24	21	2172
7707	ENSP00000356991	0	3	33	27	1530
7708	ENSP00000356056	11	7	5	6	402
7709	ENSP00000352438	0	0	0	0	1122
7710	ENSP00000356908	7	5	5	3	1053
7711	ENSP00000354826	5	2	15	3	2379
7712	ENSP00000352400	8	30	82	43	6270
7713	ENSP00000358437	1	5	0	0	1806
7714	ENSP00000356057	5	5	31	24	1863
7715	ENSP00000358777	2	3	7	4	1515
7716	ENSP00000359225	1	1	0	0	987
7717	ENSP00000354488	0	3	0	0	573
7718	ENSP00000357907	0	3	8	9	1506
7719	ENSP00000352299	3	8	0	0	1221
7720	ENSP00000359859	6	6	35	11	1218
7721	ENSP00000354671	7	12	128	56	5394
7722	ENSP00000357535	1	2	8	12	1053
7723	ENSP00000359729	1	2	0	0	2133
7724	ENSP00000356476	3	2	21	14	2199
7725	ENSP00000358464	0	3	6	11	1746
7726	ENSP00000355924	2	5	16	6	1299
7727	ENSP00000354874	10	5	38	16	3111
7728	ENSP00000354871	3	8	7	6	1959
7729	ENSP00000353331	6	6	0	0	2187
7730	ENSP00000358512	3	4	30	20	1086
7731	ENSP00000356355	0	1	5	5	906
7732	ENSP00000357829	2	0	4	2	873
7733	ENSP00000356033	4	8	46	25	2193
7734	ENSP00000359258	0	2	3	6	822
7735	ENSP00000357863	0	0	5	2	639
7736	ENSP00000358715	0	5	59	41	3666
7737	ENSP00000359034	4	8	55	26	2226
7738	ENSP00000359114	1	18	90	52	5571
7739	ENSP00000358983	2	10	0	1	2724
7740	ENSP00000359819	0	0	0	2	639
7741	ENSP00000359612	0	1	0	0	1095
7742	ENSP00000350359	3	2	1	0	1524
7743	ENSP00000359364	1	3	24	25	1824
7744	ENSP00000356481	7	6	68	40	3006
7745	ENSP00000356992	2	10	28	5	3303
7746	ENSP00000351207	28	28	0	0	5421
7747	ENSP00000355759	6	12	57	37	3042
7748	ENSP00000350881	4	9	35	11	2052
7749	ENSP00000351644	3	7	2	3	1572
7750	ENSP00000358903	3	7	0	0	1524
7751	ENSP00000357123	2	7	28	14	1221
7752	ENSP00000356774	18	8	56	25	3786
7753	ENSP00000351686	7	17	48	45	3483
7754	ENSP00000350266	1	4	31	21	1413
7755	ENSP00000355249	2	3	22	16	1326
7756	ENSP00000356247	12	5	75	41	3177
7757	ENSP00000351015	1	14	46	54	8559
7758	ENSP00000357219	4	2	43	25	1746
7759	ENSP00000355580	0	9	18	10	1038
7760	ENSP00000350911	0	1	22	14	1188
7761	ENSP00000350844	0	4	15	12	1290
7762	ENSP00000355050	2	9	1	3	1704
7763	ENSP00000353767	5	10	46	30	1812
7764	ENSP00000354481	1	5	50	28	2349
7765	ENSP00000356150	2	5	0	0	1470
7766	ENSP00000356562	0	4	21	18	2088
7767	ENSP00000357409	3	9	0	0	2319
7768	ENSP00000357461	0	4	15	14	1554
7769	ENSP00000350734	4	1	0	0	1725
7770	ENSP00000357823	1	2	13	7	801
7771	ENSP00000353652	5	9	56	15	1941
7772	ENSP00000354377	3	6	0	0	1761
7773	ENSP00000353198	0	3	5	2	291
7774	ENSP00000353104	2	4	5	0	1002
7775	ENSP00000358335	0	6	0	0	1878
7776	ENSP00000356864	0	0	4	3	498
7777	ENSP00000356437	5	9	85	60	3753
7778	ENSP00000351214	1	1	1	1	375
7779	ENSP00000359221	4	2	17	6	801
7780	ENSP00000352522	0	9	0	0	1449
7781	ENSP00000359410	1	1	19	8	1086
7782	ENSP00000359216	0	4	0	0	1761
7783	ENSP00000353557	0	2	13	14	1230
7784	ENSP00000353864	0	5	0	0	1740
7785	ENSP00000357873	1	6	9	5	1350
7786	ENSP00000354376	0	1	22	16	639
7787	ENSP00000359640	2	2	35	17	1698
7788	ENSP00000357152	4	7	22	21	999
7789	ENSP00000354720	0	8	6	28	3708
7790	ENSP00000355890	4	12	57	32	4677
7791	ENSP00000358576	1	4	31	17	1596
7792	ENSP00000359782	2	1	5	5	837
7793	ENSP00000355847	1	9	25	37	2637
7794	ENSP00000353224	5	2	4	5	2319
7795	ENSP00000351905	0	7	0	0	1848
7796	ENSP00000358238	2	2	30	15	1299
7797	ENSP00000359305	1	0	7	6	834
7798	ENSP00000355187	0	3	19	14	1743
7799	ENSP00000358867	0	4	11	13	1062
7800	ENSP00000357465	3	2	0	0	1131
7801	ENSP00000356671	0	2	0	0	1392
7802	ENSP00000351789	1	5	11	18	1254
7803	ENSP00000357655	2	6	28	10	1116
7804	ENSP00000354305	5	3	32	14	2037
7805	ENSP00000359333	0	1	0	0	1314
7806	ENSP00000353794	2	3	25	17	765
7807	ENSP00000353785	1	4	19	25	747
7808	ENSP00000356919	3	7	40	21	2010
7809	ENSP00000354416	0	0	0	0	381
7810	ENSP00000356560	12	18	111	46	3765
7811	ENSP00000358904	1	3	32	35	2715
7812	ENSP00000352071	12	9	0	0	3678
7813	ENSP00000351777	0	16	7	24	2418
7814	ENSP00000359606	2	2	3	0	1410
7815	ENSP00000358747	7	3	50	21	2043
7816	ENSP00000359958	0	1	5	9	1023
7817	ENSP00000357040	0	5	17	18	1659
7818	ENSP00000355471	2	5	26	19	1188
7819	ENSP00000353393	19	16	33	17	7284
7820	ENSP00000358716	7	5	52	18	2583
7821	ENSP00000357475	0	11	51	44	3747
7822	ENSP00000358902	0	1	15	8	687
7823	ENSP00000355719	4	4	39	28	978
7824	ENSP00000358590	7	19	133	87	8250
7825	ENSP00000359552	3	4	20	13	2976
7826	ENSP00000357134	8	3	34	12	1014
7827	ENSP00000350353	2	1	0	0	786
7828	ENSP00000351100	2	5	27	10	1149
7829	ENSP00000351155	1	3	0	0	1716
7830	ENSP00000354739	0	6	5	5	738
7831	ENSP00000356584	3	1	28	20	1410
7832	ENSP00000354812	3	4	21	14	1419
7833	ENSP00000354669	6	3	0	0	1551
7834	ENSP00000351118	21	10	0	0	2664
7835	ENSP00000358210	8	3	45	34	2307
7836	ENSP00000356905	2	2	52	21	1539
7837	ENSP00000351345	1	0	8	5	387
7838	ENSP00000350102	1	2	18	19	1269
7839	ENSP00000359151	0	2	26	6	1572
7840	ENSP00000352182	10	3	7	5	561
7841	ENSP00000357928	0	1	13	16	1737
7842	ENSP00000359149	0	4	16	17	1827
7843	ENSP00000357307	0	4	10	9	1338
7844	ENSP00000359740	6	7	42	16	3294
7845	ENSP00000359526	0	2	1	5	1092
7846	ENSP00000357603	17	7	13	3	1590
7847	ENSP00000355157	7	5	37	20	1539
7848	ENSP00000353646	4	8	78	47	3885
7849	ENSP00000358814	0	3	7	8	1662
7850	ENSP00000352162	0	1	1	9	1101
7851	ENSP00000359783	9	7	40	18	1332
7852	ENSP00000354453	2	6	37	9	1383
7853	ENSP00000359370	8	6	101	20	3708
7854	ENSP00000350036	8	4	54	33	3705
7855	ENSP00000351490	0	0	0	0	549
7856	ENSP00000354622	1	1	21	13	1839
7857	ENSP00000355718	0	9	48	64	2169
7858	ENSP00000350348	3	12	0	0	2814
7859	ENSP00000352216	4	13	42	32	1623
7860	ENSP00000356540	1	0	32	16	861
7861	ENSP00000355084	16	15	0	0	912
7862	ENSP00000357588	2	2	23	7	927
7863	ENSP00000352444	4	4	38	17	2466
7864	ENSP00000357927	1	2	8	1	1071
7865	ENSP00000355629	3	7	47	30	2214
7866	ENSP00000354610	0	2	0	0	1590
7867	ENSP00000357494	15	15	166	69	7041
7868	ENSP00000355731	4	12	0	0	5310
7869	ENSP00000355053	9	3	53	31	3129
7870	ENSP00000358798	2	5	25	14	1050
7871	ENSP00000358035	6	12	0	0	3291
7872	ENSP00000355736	2	0	13	2	594
7873	ENSP00000356886	7	1	13	8	942
7874	ENSP00000355192	10	20	2	1	5619
7875	ENSP00000355141	2	5	32	29	1827
7876	ENSP00000355210	1	2	15	19	1221
7877	ENSP00000357807	2	0	15	5	741
7878	ENSP00000350098	0	4	3	0	654
7879	ENSP00000358884	1	2	0	0	819
7880	ENSP00000354109	5	7	54	21	3942
7881	ENSP00000354020	0	0	4	8	1545
7882	ENSP00000354238	4	4	45	27	2946
7883	ENSP00000350961	1	3	13	5	348
7884	ENSP00000350402	8	2	0	0	1293
7885	ENSP00000353512	11	5	4	0	2565
7886	ENSP00000355574	0	0	1	2	585
7887	ENSP00000355304	3	5	0	0	1260
7888	ENSP00000359170	4	2	18	4	609
7889	ENSP00000355428	3	2	11	14	1179
7890	ENSP00000353452	15	17	0	0	5787
7891	ENSP00000356070	0	2	2	1	1545
7892	ENSP00000351642	0	1	9	3	774
7893	ENSP00000353791	4	3	6	3	2118
7894	ENSP00000351327	6	4	21	11	2562
7895	ENSP00000352527	2	11	38	21	1497
7896	ENSP00000354652	0	5	5	3	1152
7897	ENSP00000354649	1	4	5	6	1101
7898	ENSP00000358223	4	5	31	29	1395
7899	ENSP00000357920	1	2	46	22	1107
7900	ENSP00000351990	2	1	15	8	1767
7901	ENSP00000359837	3	2	34	19	2709
7902	ENSP00000353444	0	0	0	0	939
7903	ENSP00000357283	1	5	2	2	1992
7904	ENSP00000351325	0	2	5	5	363
7905	ENSP00000352282	3	2	11	7	1218
7906	ENSP00000355623	3	2	1	0	981
7907	ENSP00000359660	3	1	24	7	441
7908	ENSP00000358151	0	2	4	6	378
7909	ENSP00000351113	6	17	0	0	9042
7910	ENSP00000355929	0	2	27	10	1674
7911	ENSP00000354822	6	3	0	0	903
7912	ENSP00000354782	0	2	9	11	498
7913	ENSP00000353742	0	0	24	7	630
7914	ENSP00000353796	5	1	0	0	1716
7915	ENSP00000355518	3	6	16	19	1530
7916	ENSP00000359956	0	4	8	6	978
7917	ENSP00000354213	2	2	0	0	1227
7918	ENSP00000353846	0	5	3	15	2349
7919	ENSP00000352584	0	3	33	13	948
7920	ENSP00000358532	6	13	92	33	4095
7921	ENSP00000356331	0	1	21	11	1623
7922	ENSP00000359698	0	2	11	6	681
7923	ENSP00000352834	7	21	0	0	3282
7924	ENSP00000355656	0	1	7	16	441
7925	ENSP00000354718	24	26	3	0	8508
7926	ENSP00000358413	0	4	0	0	1239
7927	ENSP00000357583	0	3	30	22	1395
7928	ENSP00000357625	0	6	2	9	777
7929	ENSP00000356975	6	6	78	26	2529
7930	ENSP00000355964	1	0	3	7	1110
7931	ENSP00000350673	7	3	13	10	798
7932	ENSP00000355866	1	2	19	10	1479
7933	ENSP00000359127	0	6	10	5	855
7934	ENSP00000356632	0	2	3	2	615
7935	ENSP00000354415	1	3	0	0	1446
7936	ENSP00000356224	46	82	548	258	26391
7937	ENSP00000353670	5	4	0	0	3828
7938	ENSP00000358510	1	2	1	1	567
7939	ENSP00000356037	17	6	40	20	1848
7940	ENSP00000355652	0	4	8	7	900
7941	ENSP00000358374	12	7	22	5	4389
7942	ENSP00000358092	6	3	5	1	2475
7943	ENSP00000352264	4	7	37	28	1950
7944	ENSP00000356541	0	0	3	1	258
7945	ENSP00000354952	1	10	0	0	2100
7946	ENSP00000357442	1	2	19	14	1218
7947	ENSP00000355486	3	0	0	0	390
7948	ENSP00000355966	1	2	5	4	1335
7949	ENSP00000357645	2	2	11	2	240
7950	ENSP00000358925	3	1	0	0	1089
7951	ENSP00000358451	0	1	14	10	1638
7952	ENSP00000359596	12	2	78	37	2829
7953	ENSP00000359357	0	2	11	8	1545
7954	ENSP00000355319	3	1	18	9	1197
7955	ENSP00000356723	2	5	43	14	1707
7956	ENSP00000352962	1	4	21	26	2889
7957	ENSP00000354461	2	7	0	0	792
7958	ENSP00000358071	10	12	65	35	3087
7959	ENSP00000354476	6	9	44	26	3750
7960	ENSP00000350976	5	3	18	10	675
7961	ENSP00000357981	1	1	8	5	1161
7962	ENSP00000356694	1	0	13	11	843
7963	ENSP00000357470	1	5	15	14	1551
7964	ENSP00000358931	14	2	20	11	2085
7965	ENSP00000356218	0	5	13	14	915
7966	ENSP00000355011	0	1	0	1	1170
7967	ENSP00000356505	5	2	0	0	1578
7968	ENSP00000357323	16	4	36	21	2805
7969	ENSP00000355387	1	1	0	0	723
7970	ENSP00000354972	0	3	24	13	2226
7971	ENSP00000358854	1	5	13	16	2460
7972	ENSP00000357718	1	1	17	6	303
7973	ENSP00000358857	3	2	7	3	762
7974	ENSP00000355870	3	3	15	11	1494
7975	ENSP00000350032	0	5	50	35	3495
7976	ENSP00000357726	2	1	7	4	276
7977	ENSP00000357633	4	1	0	0	1005
7978	ENSP00000353854	14	12	101	46	3273
7979	ENSP00000352420	1	1	4	0	990
7980	ENSP00000355121	6	2	55	10	1689
7981	ENSP00000359892	6	7	2	1	2289
7982	ENSP00000355995	1	0	0	0	876
7983	ENSP00000358812	12	15	0	0	5682
7984	ENSP00000350136	0	7	0	0	1236
7985	ENSP00000359778	4	9	29	19	2073
7986	ENSP00000351646	0	3	15	31	1770
7987	ENSP00000353007	1	8	48	49	2610
7988	ENSP00000351446	0	4	3	11	1002
7989	ENSP00000355090	6	6	2	11	3069
7990	ENSP00000358497	0	1	12	10	1815
7991	ENSP00000355185	11	13	67	19	3120
7992	ENSP00000352928	0	1	0	0	507
7993	ENSP00000358794	1	3	20	10	1467
7994	ENSP00000350704	2	4	10	5	705
7995	ENSP00000358571	2	7	0	0	3630
7996	ENSP00000353462	14	7	68	31	2436
7997	ENSP00000357697	0	3	12	0	294
7998	ENSP00000354830	0	3	22	6	579
7999	ENSP00000353868	0	3	13	19	1362
8000	ENSP00000359940	8	8	0	0	4065
8001	ENSP00000355162	3	3	42	9	1536
8002	ENSP00000354006	4	10	94	51	6126
8003	ENSP00000356251	0	11	39	35	1443
8004	ENSP00000354901	0	0	5	6	375
8005	ENSP00000359233	0	6	13	9	2121
8006	ENSP00000357727	0	5	6	5	342
8007	ENSP00000355720	2	3	45	19	1389
8008	ENSP00000358309	1	8	32	22	3057
8009	ENSP00000356156	9	2	36	14	2139
8010	ENSP00000357986	0	4	12	12	1461
8011	ENSP00000353826	2	16	41	41	2877
8012	ENSP00000355114	2	0	10	8	1623
8013	ENSP00000352314	0	1	27	31	1911
8014	ENSP00000358548	0	1	5	6	567
8015	ENSP00000357362	1	2	37	31	2868
8016	ENSP00000356984	0	3	2	1	1044
8017	ENSP00000350256	0	7	23	6	1107
8018	ENSP00000357876	0	4	0	0	1344
8019	ENSP00000357308	0	1	4	1	354
8020	ENSP00000353739	0	5	0	1	1071
8021	ENSP00000359181	5	5	0	0	1725
8022	ENSP00000358541	0	4	5	8	633
8023	ENSP00000358421	2	4	27	22	1125
8024	ENSP00000356951	1	0	12	5	543
8025	ENSP00000350698	2	1	0	0	1548
8026	ENSP00000357336	3	2	3	0	2706
8027	ENSP00000352427	3	6	20	11	885
8028	ENSP00000359664	4	5	29	7	1155
8029	ENSP00000356700	4	2	17	5	552
8030	ENSP00000357596	1	1	15	1	1185
8031	ENSP00000359520	2	4	30	22	1815
8032	ENSP00000351632	0	4	17	8	696
8033	ENSP00000357068	2	2	0	0	1254
8034	ENSP00000357881	1	3	7	4	1257
8035	ENSP00000356849	1	6	0	0	1827
8036	ENSP00000358490	2	2	18	14	1053
8037	ENSP00000355493	1	0	12	6	1368
8038	ENSP00000357175	3	2	17	16	1536
8039	ENSP00000359982	1	3	16	17	1623
8040	ENSP00000359512	10	7	46	10	1827
8041	ENSP00000359539	0	3	15	10	1464
8042	ENSP00000356959	1	1	0	0	1167
8043	ENSP00000352673	4	5	20	19	1149
8044	ENSP00000356917	12	18	0	0	2265
8045	ENSP00000351379	0	2	11	7	411
8046	ENSP00000354497	10	7	34	24	3054
8047	ENSP00000351284	13	8	34	20	1254
8048	ENSP00000356857	0	1	9	6	537
8049	ENSP00000356363	0	3	20	10	435
8050	ENSP00000353013	4	4	35	20	1470
8051	ENSP00000352121	2	13	0	0	3306
8052	ENSP00000358207	0	0	0	0	1131
8053	ENSP00000357113	9	4	31	13	2367
8054	ENSP00000351185	6	5	0	0	3321
8055	ENSP00000350856	2	2	18	8	732
8056	ENSP00000359621	1	2	34	20	1662
8057	ENSP00000356520	0	11	17	39	3810
8058	ENSP00000357709	0	1	0	0	270
8059	ENSP00000357131	6	8	36	16	2055
8060	ENSP00000355094	0	0	1	0	1752
8061	ENSP00000356194	0	1	3	8	630
8062	ENSP00000353731	3	5	31	29	2298
8063	ENSP00000350085	0	0	7	2	2454
8064	ENSP00000356389	2	5	4	2	1275
8065	ENSP00000355979	1	2	25	11	1080
8066	ENSP00000358265	11	10	1	1	1866
8067	ENSP00000355217	1	3	0	3	1338
8068	ENSP00000356790	1	5	4	11	909
8069	ENSP00000354394	0	8	10	27	2511
8070	ENSP00000356840	2	3	26	36	2298
8071	ENSP00000354665	12	36	0	0	522
8072	ENSP00000353025	0	1	6	5	681
8073	ENSP00000356370	18	13	0	0	4218
8074	ENSP00000359230	4	5	10	6	1275
8075	ENSP00000356130	4	0	0	0	2790
8076	ENSP00000358149	0	0	9	5	411
8077	ENSP00000351141	1	2	13	12	1188
8078	ENSP00000355627	4	13	45	28	1455
8079	ENSP00000357055	0	1	0	3	453
8080	ENSP00000354742	0	0	12	12	3123
8081	ENSP00000355241	2	1	19	9	1713
8082	ENSP00000354532	2	4	5	2	867
8083	ENSP00000359787	10	5	44	10	1356
8084	ENSP00000352069	2	4	43	40	2733
8085	ENSP00000350331	1	7	33	20	1206
8086	ENSP00000352035	1	14	0	0	2739
8087	ENSP00000353470	9	2	3	2	1197
8088	ENSP00000355500	1	7	51	20	4986
8089	ENSP00000355231	1	2	9	5	1419
8090	ENSP00000358677	1	4	28	10	1884
8091	ENSP00000351591	1	2	0	0	2544
8092	ENSP00000355840	9	6	66	32	1869
8093	ENSP00000358549	1	0	31	22	1815
8094	ENSP00000358644	1	0	8	5	684
8095	ENSP00000356918	1	2	9	8	783
8096	ENSP00000357545	0	1	14	2	486
8097	ENSP00000357047	0	15	0	0	4137
8098	ENSP00000356590	5	6	39	13	3036
8099	ENSP00000359942	6	5	49	26	2010
8100	ENSP00000356448	3	5	63	26	7317
8101	ENSP00000356669	1	6	40	27	3546
8102	ENSP00000358753	2	2	20	3	573
8103	ENSP00000355260	0	0	6	0	495
8104	ENSP00000355506	3	7	75	19	2538
8105	ENSP00000356015	2	3	18	8	1191
8106	ENSP00000350364	0	2	14	15	1062
8107	ENSP00000357748	3	0	0	0	1194
8108	ENSP00000355060	8	11	83	68	4281
8109	ENSP00000354487	0	5	1	0	3444
8110	ENSP00000357705	0	1	0	0	303
8111	ENSP00000356233	0	2	0	0	4761
8112	ENSP00000359978	2	0	0	0	561
8113	ENSP00000354621	0	17	1	1	2652
8114	ENSP00000358232	3	3	58	15	1431
8115	ENSP00000354597	3	5	46	37	4539
8116	ENSP00000354227	2	4	0	0	2034
8117	ENSP00000356121	2	4	5	2	642
8118	ENSP00000355930	3	8	73	39	1662
8119	ENSP00000351740	5	7	8	5	1689
8120	ENSP00000355577	1	1	18	17	1548
8121	ENSP00000352536	0	6	24	26	2766
8122	ENSP00000355827	0	3	12	11	1104
8123	ENSP00000358718	2	10	89	25	2619
8124	ENSP00000358815	8	6	0	0	1674
8125	ENSP00000353496	0	7	5	5	2109
8126	ENSP00000357402	0	1	8	3	624
8127	ENSP00000351536	3	10	37	37	2175
8128	ENSP00000354723	5	1	19	3	543
8129	ENSP00000358501	7	4	5	3	750
8130	ENSP00000355587	0	0	15	6	750
8131	ENSP00000351947	0	4	30	22	3090
8132	ENSP00000358470	2	2	0	0	963
8133	ENSP00000359603	17	10	133	64	5142
8134	ENSP00000355799	3	3	32	16	957
8135	ENSP00000354451	5	8	118	49	4896
8136	ENSP00000356853	0	1	6	7	912
8137	ENSP00000358714	4	4	37	18	1239
8138	ENSP00000353863	0	5	12	17	2382
8139	ENSP00000357631	6	5	45	23	1767
8140	ENSP00000353608	8	11	89	33	2688
8141	ENSP00000358963	0	4	17	18	1170
8142	ENSP00000354777	2	1	0	0	2028
8143	ENSP00000355900	4	1	20	15	1191
8144	ENSP00000357906	1	3	18	7	552
8145	ENSP00000356047	4	1	17	14	1566
8146	ENSP00000359045	1	8	3	3	3105
8147	ENSP00000356065	0	2	12	6	528
8148	ENSP00000350954	1	2	14	15	1485
8149	ENSP00000357012	14	2	0	0	1296
8150	ENSP00000356094	3	5	28	18	1290
8151	ENSP00000350333	0	7	23	29	3441
8152	ENSP00000356563	2	0	8	4	1119
8153	ENSP00000354498	4	10	110	51	4269
8154	ENSP00000358824	1	4	0	0	975
8155	ENSP00000355330	2	14	65	48	2061
8156	ENSP00000358698	0	5	3	0	1173
8157	ENSP00000353769	4	13	32	60	4074
8158	ENSP00000359077	3	5	17	29	3771
8159	ENSP00000351147	3	3	33	25	1491
8160	ENSP00000351206	12	4	58	29	2079
8161	ENSP00000354995	4	8	0	0	2904
8162	ENSP00000357714	1	0	15	12	336
8163	ENSP00000356198	2	5	38	22	1521
8164	ENSP00000356438	1	4	18	22	1812
8165	ENSP00000359385	4	5	41	10	1782
8166	ENSP00000358217	3	1	26	20	2151
8167	ENSP00000350267	5	11	38	33	3615
8168	ENSP00000354724	9	9	6	13	837
8169	ENSP00000357199	4	3	0	0	1425
8170	ENSP00000358307	7	6	47	26	2178
8171	ENSP00000358022	1	5	15	6	1050
8172	ENSP00000356436	0	7	35	24	2247
8173	ENSP00000354919	5	6	0	1	2499
8174	ENSP00000357127	5	5	21	22	993
8175	ENSP00000358400	32	28	343	166	16788
8176	ENSP00000354774	1	1	2	10	588
8177	ENSP00000354733	2	9	40	62	4650
