Query	pongo_abelii	pan_troglodytes	pan_paniscus	gorilla_gorilla
ENSP00000269720	NA	NA	NA	NA
ENSP00000445277	NA	NA	NA	NA
ENSP00000445276	NA	NA	NA	NA
ENSP00000464616	NA	NA	NA	NA
ENSP00000464617	NA	NA	NA	NA
ENSP00000464610	NA	NA	NA	NA
ENSP00000464612	NA	NA	NA	NA
ENSP00000464613	NA	NA	NA	NA
ENSP00000464618	NA	NA	NA	NA
ENSP00000464619	NA	NA	NA	NA
ENSP00000445279	NA	NA	NA	NA
ENSP00000445278	NA	NA	NA	NA
ENSP00000419041	NA	NA	NA	NA
ENSP00000419040	NA	NA	NA	NA
ENSP00000419043	NA	NA	NA	NA
ENSP00000419042	NA	NA	NA	NA
ENSP00000419045	ENSPPYP00000006627	ENSPTRP00000055738	ENSPPAP00000035461	ENSGGOP00000010803
ENSP00000419044	NA	NA	NA	NA
ENSP00000419047	NA	NA	NA	NA
ENSP00000419046	NA	NA	NA	NA
ENSP00000419049	NA	NA	NA	NA
ENSP00000378440	NA	NA	NA	NA
ENSP00000466614	NA	NA	NA	NA
ENSP00000378442	NA	NA	NA	NA
ENSP00000466612	NA	NA	NA	NA
ENSP00000466613	NA	NA	NA	NA
ENSP00000378447	NA	NA	NA	NA
ENSP00000378446	NA	NA	NA	NA
ENSP00000370270	ENSPPYP00000006838	ENSPTRP00000064444	ENSPPAP00000024705	ENSGGOP00000028830
ENSP00000334430	ENSPPYP00000022515	ENSPTRP00000037125	ENSPPAP00000010503	ENSGGOP00000046016
ENSP00000334431	NA	NA	NA	NA
ENSP00000370278	NA	NA	NA	NA
ENSP00000334437	ENSPPYP00000001088	ENSPTRP00000051941	NA	ENSGGOP00000007120
ENSP00000398057	NA	NA	NA	NA
ENSP00000376097	ENSPPYP00000010985	ENSPTRP00000048833	NA	ENSGGOP00000005761
ENSP00000376272	ENSPPYP00000016091	ENSPTRP00000068354	ENSPPAP00000036379	ENSGGOP00000031024
ENSP00000064778	ENSPPYP00000004184	ENSPTRP00000091947	ENSPPAP00000040371	ENSGGOP00000010030
ENSP00000402997	NA	NA	NA	NA
ENSP00000402996	NA	NA	NA	NA
ENSP00000402995	NA	NA	NA	NA
ENSP00000376273	NA	NA	NA	NA
ENSP00000436385	NA	NA	NA	NA
ENSP00000356494	NA	NA	NA	NA
ENSP00000376276	ENSPPYP00000009735	ENSPTRP00000043428	ENSPPAP00000016625	ENSGGOP00000023883
ENSP00000436384	NA	NA	NA	NA
ENSP00000436387	NA	NA	NA	NA
ENSP00000453779	NA	NA	NA	NA
ENSP00000282878	ENSPPYP00000017302	ENSPTRP00000028939	ENSPPAP00000000755	ENSGGOP00000013199
ENSP00000492946	NA	NA	NA	NA
ENSP00000389937	NA	NA	NA	NA
ENSP00000492941	NA	NA	NA	NA
ENSP00000343737	NA	NA	NA	NA
ENSP00000492940	NA	NA	NA	NA
ENSP00000381594	NA	NA	NA	NA
ENSP00000492943	NA	NA	NA	NA
ENSP00000423209	NA	NA	NA	NA
ENSP00000437319	NA	NA	NA	NA
ENSP00000437318	NA	NA	NA	NA
ENSP00000437314	NA	NA	NA	NA
ENSP00000437317	NA	NA	NA	NA
ENSP00000437316	NA	NA	NA	NA
ENSP00000437311	NA	NA	NA	NA
ENSP00000322924	ENSPPYP00000015249	ENSPTRP00000026109	ENSPPAP00000001763	ENSGGOP00000035244
ENSP00000437312	NA	NA	NA	NA
ENSP00000362319	NA	NA	NA	NA
ENSP00000492949	NA	NA	NA	NA
ENSP00000492948	NA	NA	NA	NA
ENSP00000337163	NA	NA	NA	NA
ENSP00000219481	ENSPPYP00000007823	ENSPTRP00000012875	ENSPPAP00000025432	ENSGGOP00000011447
ENSP00000337168	ENSPPYP00000012246	ENSPTRP00000065582	ENSPPAP00000022148	ENSGGOP00000026872
ENSP00000320563	NA	ENSPTRP00000082041	ENSPPAP00000010757	ENSGGOP00000004286
ENSP00000483853	NA	NA	NA	NA
ENSP00000320560	NA	ENSPTRP00000005787	ENSPPAP00000001527	ENSGGOP00000000858
ENSP00000320567	ENSPPYP00000020266	NA	ENSPPAP00000041157	ENSGGOP00000009336
ENSP00000483854	NA	NA	NA	NA
ENSP00000483857	NA	NA	NA	NA
ENSP00000367173	ENSPPYP00000002261	ENSPTRP00000052902	ENSPPAP00000016611	ENSGGOP00000000698
ENSP00000367172	ENSPPYP00000013764	ENSPTRP00000020621	ENSPPAP00000025555	ENSGGOP00000009300
ENSP00000367174	NA	NA	NA	NA
ENSP00000367177	ENSPPYP00000006147	ENSPTRP00000010044	ENSPPAP00000015117	ENSGGOP00000002912
ENSP00000446702	NA	NA	NA	NA
ENSP00000367178	NA	NA	NA	NA
ENSP00000446700	NA	NA	NA	NA
ENSP00000446707	NA	NA	NA	NA
ENSP00000446705	NA	NA	NA	NA
ENSP00000296600	ENSPPYP00000017577	NA	ENSPPAP00000006112	ENSGGOP00000008003
ENSP00000430592	NA	NA	NA	NA
ENSP00000296603	ENSPPYP00000017202	ENSPTRP00000028798	ENSPPAP00000012024	ENSGGOP00000022590
ENSP00000296604	NA	NA	NA	NA
ENSP00000290295	ENSPPYP00000009986	ENSPTRP00000015908	ENSPPAP00000009139	ENSGGOP00000001913
ENSP00000290294	NA	ENSPTRP00000015907	ENSPPAP00000003337	ENSGGOP00000027095
ENSP00000290291	ENSPPYP00000012533	ENSPTRP00000051960	ENSPPAP00000006983	ENSGGOP00000016613
ENSP00000490350	NA	NA	NA	NA
ENSP00000365991	NA	NA	NA	NA
ENSP00000365995	NA	NA	NA	NA
ENSP00000495135	NA	NA	NA	NA
ENSP00000365998	NA	NA	NA	NA
ENSP00000430597	NA	NA	NA	NA
ENSP00000385559	NA	NA	NA	NA
ENSP00000362674	NA	NA	NA	ENSGGOP00000011306
ENSP00000362677	NA	NA	NA	NA
ENSP00000430595	NA	NA	NA	NA
ENSP00000362671	NA	NA	NA	NA
ENSP00000362672	NA	NA	NA	NA
ENSP00000407860	NA	NA	NA	NA
ENSP00000407861	NA	NA	NA	NA
ENSP00000407869	NA	NA	NA	NA
ENSP00000005260	ENSPPYP00000019455	NA	ENSPPAP00000028200	ENSGGOP00000030500
ENSP00000385555	NA	NA	NA	NA
ENSP00000406199	NA	NA	NA	NA
ENSP00000406198	NA	NA	NA	NA
ENSP00000434668	NA	NA	NA	NA
ENSP00000314586	NA	NA	NA	NA
ENSP00000434665	NA	NA	NA	NA
ENSP00000434666	NA	NA	NA	NA
ENSP00000406190	NA	NA	NA	NA
ENSP00000406197	ENSPPYP00000018689	ENSPTRP00000072770	ENSPPAP00000007206	ENSGGOP00000042093
ENSP00000434661	NA	NA	NA	NA
ENSP00000434662	NA	NA	NA	NA
ENSP00000434663	NA	NA	NA	NA
ENSP00000399198	NA	NA	NA	NA
ENSP00000399199	NA	NA	NA	NA
ENSP00000399191	NA	NA	NA	NA
ENSP00000399194	NA	NA	NA	NA
ENSP00000399195	NA	NA	NA	NA
ENSP00000348924	NA	NA	NA	NA
ENSP00000348927	NA	NA	NA	NA
ENSP00000348921	NA	NA	NA	NA
ENSP00000276344	NA	NA	NA	NA
ENSP00000364480	NA	NA	NA	NA
ENSP00000364482	ENSPPYP00000018421	ENSPTRP00000071528	ENSPPAP00000026737	ENSGGOP00000002244
ENSP00000477356	NA	NA	NA	NA
ENSP00000364486	ENSPPYP00000021744	ENSPTRP00000036126	ENSPPAP00000021689	ENSGGOP00000005550
ENSP00000364489	NA	NA	NA	NA
ENSP00000435441	NA	NA	NA	NA
ENSP00000222339	ENSPPYP00000011231	ENSPTRP00000039507	ENSPPAP00000001279	ENSGGOP00000016917
ENSP00000429549	NA	NA	NA	NA
ENSP00000429548	NA	NA	NA	NA
ENSP00000429547	NA	NA	NA	NA
ENSP00000429546	NA	NA	NA	NA
ENSP00000429545	NA	NA	NA	NA
ENSP00000429544	NA	NA	NA	NA
ENSP00000429543	NA	NA	NA	NA
ENSP00000429542	NA	NA	NA	NA
ENSP00000429541	NA	NA	NA	NA
ENSP00000429540	NA	NA	NA	NA
ENSP00000394472	NA	ENSPTRP00000061103	ENSPPAP00000040736	ENSGGOP00000020123
ENSP00000394476	NA	NA	NA	NA
ENSP00000489783	NA	NA	NA	NA
ENSP00000394479	NA	NA	NA	NA
ENSP00000439319	NA	NA	NA	NA
ENSP00000439318	NA	NA	NA	NA
ENSP00000363109	NA	NA	NA	NA
ENSP00000406737	NA	NA	NA	NA
ENSP00000363105	NA	NA	NA	NA
ENSP00000406735	NA	NA	NA	NA
ENSP00000406734	NA	NA	NA	NA
ENSP00000363100	NA	NA	NA	NA
ENSP00000406732	NA	NA	NA	NA
ENSP00000406731	NA	NA	NA	NA
ENSP00000406730	NA	NA	NA	NA
ENSP00000457685	NA	NA	NA	NA
ENSP00000457684	NA	NA	NA	NA
ENSP00000457686	NA	NA	NA	NA
ENSP00000457680	NA	NA	NA	NA
ENSP00000457683	NA	NA	NA	NA
ENSP00000442704	NA	NA	NA	NA
ENSP00000457689	NA	NA	NA	NA
ENSP00000442703	NA	NA	NA	NA
ENSP00000442701	NA	ENSPTRP00000006298	NA	ENSGGOP00000016897
ENSP00000419830	NA	NA	NA	NA
ENSP00000419831	NA	NA	NA	NA
ENSP00000419832	NA	NA	NA	NA
ENSP00000419833	NA	NA	NA	NA
ENSP00000419834	NA	NA	NA	NA
ENSP00000419835	NA	NA	NA	NA
ENSP00000419836	NA	NA	NA	NA
ENSP00000419837	NA	NA	NA	NA
ENSP00000419838	NA	NA	NA	NA
ENSP00000405423	ENSPPYP00000015633	ENSPTRP00000048449	ENSPPAP00000009982	ENSGGOP00000006884
ENSP00000405420	NA	NA	NA	NA
ENSP00000405421	NA	NA	NA	NA
ENSP00000313050	ENSPPYP00000019668	NA	ENSPPAP00000042509	ENSGGOP00000038380
ENSP00000405424	ENSPPYP00000021108	ENSPTRP00000074070	ENSPPAP00000005014	ENSGGOP00000037314
ENSP00000404778	NA	NA	NA	NA
ENSP00000404771	NA	NA	NA	NA
ENSP00000404775	NA	NA	NA	NA
ENSP00000373987	NA	NA	NA	NA
ENSP00000440708	NA	NA	NA	NA
ENSP00000440709	NA	NA	NA	NA
ENSP00000293725	NA	ENSPTRP00000017979	ENSPPAP00000037229	ENSGGOP00000014294
ENSP00000440700	NA	NA	NA	NA
ENSP00000440703	NA	NA	NA	NA
ENSP00000440704	ENSPPYP00000001924	ENSPTRP00000067292	ENSPPAP00000002638	ENSGGOP00000000042
ENSP00000440705	NA	NA	NA	NA
ENSP00000440706	NA	NA	NA	NA
ENSP00000440707	NA	NA	NA	NA
ENSP00000389979	NA	NA	NA	NA
ENSP00000389978	NA	NA	NA	NA
ENSP00000386704	NA	NA	NA	NA
ENSP00000251076	NA	NA	NA	NA
ENSP00000251074	NA	NA	NA	NA
ENSP00000280800	ENSPPYP00000005691	ENSPTRP00000009316	ENSPPAP00000008453	ENSGGOP00000014291
ENSP00000479945	NA	NA	NA	NA
ENSP00000393121	NA	NA	NA	NA
ENSP00000389971	NA	NA	NA	NA
ENSP00000433093	NA	NA	NA	NA
ENSP00000254759	ENSPPYP00000018875	ENSPTRP00000031496	ENSPPAP00000000281	ENSGGOP00000006553
ENSP00000453292	NA	NA	NA	NA
ENSP00000451292	NA	NA	NA	NA
ENSP00000471836	NA	NA	NA	NA
ENSP00000436984	NA	NA	NA	NA
ENSP00000433091	NA	NA	NA	NA
ENSP00000315841	NA	NA	NA	NA
ENSP00000389975	NA	NA	NA	NA
ENSP00000368589	ENSPPYP00000018163	ENSPTRP00000061770	ENSPPAP00000012762	ENSGGOP00000047276
ENSP00000389974	NA	NA	NA	NA
ENSP00000325002	NA	ENSPTRP00000083728	ENSPPAP00000010035	ENSGGOP00000051930
ENSP00000468158	NA	NA	NA	NA
ENSP00000386709	NA	NA	NA	NA
ENSP00000451297	NA	NA	NA	NA
ENSP00000465308	NA	NA	NA	NA
ENSP00000476412	NA	NA	NA	NA
ENSP00000263309	NA	NA	NA	NA
ENSP00000465305	NA	NA	NA	NA
ENSP00000468152	NA	NA	NA	NA
ENSP00000318142	ENSPPYP00000022202	ENSPTRP00000068391	ENSPPAP00000026937	ENSGGOP00000011406
ENSP00000318147	ENSPPYP00000000475	ENSPTRP00000071560	ENSPPAP00000028706	ENSGGOP00000002812
ENSP00000318144	NA	NA	NA	NA
ENSP00000416904	NA	NA	NA	NA
ENSP00000416907	NA	NA	NA	NA
ENSP00000416901	NA	NA	NA	NA
ENSP00000416900	NA	NA	NA	NA
ENSP00000465301	NA	NA	NA	NA
ENSP00000416908	NA	NA	NA	NA
ENSP00000367900	NA	NA	NA	NA
ENSP00000367901	NA	NA	NA	NA
ENSP00000367904	NA	NA	NA	NA
ENSP00000367905	NA	NA	NA	NA
ENSP00000367908	NA	NA	NA	NA
ENSP00000410536	NA	NA	NA	NA
ENSP00000410537	NA	NA	NA	NA
ENSP00000410534	NA	NA	NA	NA
ENSP00000410532	NA	NA	NA	NA
ENSP00000410533	NA	ENSPTRP00000081580	NA	NA
ENSP00000410531	NA	NA	NA	NA
ENSP00000401854	NA	NA	NA	NA
ENSP00000401853	ENSPPYP00000015492	ENSPTRP00000047133	ENSPPAP00000012542	ENSGGOP00000006942
ENSP00000401852	NA	NA	NA	NA
ENSP00000410538	NA	NA	NA	NA
ENSP00000401850	NA	NA	NA	NA
ENSP00000454567	NA	NA	NA	NA
ENSP00000454561	NA	ENSPTRP00000078450	ENSPPAP00000005571	ENSGGOP00000048835
ENSP00000454560	NA	NA	NA	NA
ENSP00000255409	ENSPPYP00000000371	ENSPTRP00000003133	ENSPPAP00000020324	ENSGGOP00000009685
ENSP00000454562	ENSPPYP00000007918	ENSPTRP00000013061	ENSPPAP00000027969	ENSGGOP00000013907
ENSP00000454568	NA	NA	NA	NA
ENSP00000484919	NA	NA	NA	NA
ENSP00000484918	ENSPPYP00000011893	NA	NA	NA
ENSP00000411483	NA	NA	NA	NA
ENSP00000411482	NA	NA	NA	NA
ENSP00000297720	NA	NA	NA	NA
ENSP00000411484	NA	NA	NA	NA
ENSP00000484911	NA	NA	NA	NA
ENSP00000400100	NA	NA	NA	NA
ENSP00000400101	ENSPPYP00000019950	ENSPTRP00000033227	ENSPPAP00000024483	ENSGGOP00000005688
ENSP00000400106	NA	NA	NA	NA
ENSP00000400107	NA	NA	NA	NA
ENSP00000400105	NA	NA	NA	NA
ENSP00000495998	NA	NA	NA	NA
ENSP00000244711	ENSPPYP00000018595	ENSPTRP00000031065	ENSPPAP00000040540	ENSGGOP00000032331
ENSP00000421639	NA	NA	NA	NA
ENSP00000421638	NA	NA	NA	NA
ENSP00000350369	ENSPPYP00000009826	ENSPTRP00000090790	ENSPPAP00000024480	ENSGGOP00000028028
ENSP00000350366	NA	NA	NA	NA
ENSP00000421634	NA	NA	NA	NA
ENSP00000350364	ENSPPYP00000001443	ENSPTRP00000001490	ENSPPAP00000040182	ENSGGOP00000007278
ENSP00000350365	NA	NA	NA	NA
ENSP00000350362	NA	NA	NA	NA
ENSP00000387258	NA	NA	NA	NA
ENSP00000421633	NA	NA	NA	NA
ENSP00000421632	NA	NA	NA	NA
ENSP00000489196	NA	NA	NA	NA
ENSP00000427288	NA	NA	NA	NA
ENSP00000427289	NA	NA	NA	NA
ENSP00000489197	NA	NA	NA	NA
ENSP00000427282	NA	NA	NA	NA
ENSP00000427283	NA	NA	NA	NA
ENSP00000427281	NA	NA	NA	NA
ENSP00000427286	NA	NA	NA	NA
ENSP00000427284	NA	NA	NA	NA
ENSP00000428280	ENSPPYP00000021162	ENSPTRP00000090674	ENSPPAP00000016570	ENSGGOP00000022933
ENSP00000495995	NA	NA	NA	NA
ENSP00000489192	NA	NA	NA	NA
ENSP00000495994	NA	NA	NA	NA
ENSP00000489193	NA	NA	NA	NA
ENSP00000371811	ENSPPYP00000024750	ENSPTRP00000009713	ENSPPAP00000024212	ENSGGOP00000012932
ENSP00000371810	NA	NA	NA	NA
ENSP00000371813	ENSPPYP00000012143	NA	ENSPPAP00000038476	ENSGGOP00000006458
ENSP00000380702	ENSPPYP00000001751	NA	NA	ENSGGOP00000005689
ENSP00000267377	ENSPPYP00000006545	ENSPTRP00000068542	ENSPPAP00000001622	ENSGGOP00000039949
ENSP00000371818	NA	NA	NA	NA
ENSP00000256186	NA	NA	NA	NA
ENSP00000455214	NA	NA	NA	NA
ENSP00000455215	ENSPPYP00000008354	ENSPTRP00000054569	ENSPPAP00000009381	ENSGGOP00000008255
ENSP00000491539	NA	NA	NA	NA
ENSP00000455217	NA	NA	NA	NA
ENSP00000455210	NA	NA	NA	NA
ENSP00000455211	NA	NA	NA	NA
ENSP00000455212	NA	NA	NA	NA
ENSP00000455213	NA	NA	NA	NA
ENSP00000455219	NA	NA	NA	NA
ENSP00000407459	NA	NA	NA	NA
ENSP00000407458	NA	NA	NA	NA
ENSP00000221459	ENSPPYP00000011459	ENSPTRP00000019344	ENSPPAP00000033336	ENSGGOP00000008203
ENSP00000221452	ENSPPYP00000011302	ENSPTRP00000088356	ENSPPAP00000015670	ENSGGOP00000019001
ENSP00000340711	NA	NA	NA	NA
ENSP00000340716	NA	NA	NA	NA
ENSP00000407457	NA	NA	NA	NA
ENSP00000407456	NA	NA	NA	NA
ENSP00000491538	NA	NA	NA	NA
ENSP00000449841	NA	NA	NA	NA
ENSP00000307889	NA	NA	ENSPPAP00000039839	ENSGGOP00000019434
ENSP00000449843	NA	NA	NA	NA
ENSP00000449844	NA	NA	NA	NA
ENSP00000449848	NA	NA	NA	NA
ENSP00000449849	NA	NA	NA	NA
ENSP00000307887	NA	NA	NA	NA
ENSP00000341044	ENSPPYP00000005625	ENSPTRP00000079596	ENSPPAP00000021619	ENSGGOP00000046246
ENSP00000349677	ENSPPYP00000016964	ENSPTRP00000079107	ENSPPAP00000019589	ENSGGOP00000028941
ENSP00000419060	NA	NA	NA	NA
ENSP00000329664	NA	NA	NA	NA
ENSP00000349678	ENSPPYP00000001249	ENSPTRP00000043302	ENSPPAP00000007320	ENSGGOP00000029669
ENSP00000349679	ENSPPYP00000012213	ENSPTRP00000089880	ENSPPAP00000013782	ENSGGOP00000029735
ENSP00000253003	NA	NA	NA	NA
ENSP00000253004	NA	NA	NA	NA
ENSP00000253008	ENSPPYP00000022077	NA	ENSPPAP00000016821	ENSGGOP00000022906
ENSP00000493608	NA	NA	NA	NA
ENSP00000389321	NA	NA	NA	NA
ENSP00000493605	NA	NA	NA	NA
ENSP00000493604	NA	NA	NA	NA
ENSP00000493607	NA	NA	NA	NA
ENSP00000493601	NA	NA	NA	NA
ENSP00000493600	NA	NA	NA	NA
ENSP00000493603	NA	NA	NA	NA
ENSP00000467807	NA	NA	NA	NA
ENSP00000266427	NA	NA	NA	NA
ENSP00000389324	NA	NA	NA	NA
ENSP00000464980	NA	NA	NA	NA
ENSP00000494958	NA	NA	NA	NA
ENSP00000494959	NA	NA	NA	NA
ENSP00000257632	ENSPPYP00000019577	NA	NA	ENSGGOP00000043230
ENSP00000494952	NA	NA	NA	NA
ENSP00000467803	NA	NA	NA	NA
ENSP00000257637	NA	NA	NA	NA
ENSP00000494957	NA	NA	NA	NA
ENSP00000393951	NA	NA	NA	NA
ENSP00000393952	ENSPPYP00000001584	ENSPTRP00000052336	ENSPPAP00000016657	ENSGGOP00000012653
ENSP00000393953	NA	NA	NA	NA
ENSP00000393954	NA	NA	NA	NA
ENSP00000393955	NA	NA	NA	NA
ENSP00000412593	NA	NA	NA	NA
ENSP00000412597	NA	NA	NA	NA
ENSP00000412594	NA	NA	NA	NA
ENSP00000485633	NA	NA	NA	NA
ENSP00000465914	NA	NA	NA	NA
ENSP00000458123	NA	NA	NA	NA
ENSP00000462981	NA	NA	NA	NA
ENSP00000424719	NA	NA	NA	NA
ENSP00000424718	NA	NA	NA	NA
ENSP00000458127	NA	NA	NA	NA
ENSP00000485634	NA	NA	NA	NA
ENSP00000424714	NA	NA	NA	NA
ENSP00000424717	NA	NA	NA	NA
ENSP00000485638	NA	NA	NA	NA
ENSP00000424711	ENSPPYP00000016339	ENSPTRP00000063935	ENSPPAP00000008825	ENSGGOP00000024953
ENSP00000424710	NA	NA	NA	NA
ENSP00000424713	NA	NA	NA	NA
ENSP00000261308	ENSPPYP00000017328	ENSPTRP00000028983	ENSPPAP00000014138	ENSGGOP00000049704
ENSP00000429328	NA	NA	NA	NA
ENSP00000497591	NA	NA	NA	NA
ENSP00000497590	ENSPPYP00000001999	NA	NA	NA
ENSP00000498183	NA	NA	NA	NA
ENSP00000498182	NA	NA	NA	NA
ENSP00000498181	NA	NA	NA	NA
ENSP00000498187	NA	NA	NA	NA
ENSP00000498186	NA	NA	NA	NA
ENSP00000498185	NA	NA	NA	NA
ENSP00000498184	NA	NA	NA	NA
ENSP00000482175	NA	NA	NA	NA
ENSP00000482174	NA	NA	NA	NA
ENSP00000498189	NA	NA	NA	NA
ENSP00000498188	NA	NA	NA	NA
ENSP00000429323	ENSPPYP00000014017	ENSPTRP00000020211	ENSPPAP00000007582	ENSGGOP00000010705
ENSP00000258781	NA	NA	NA	NA
ENSP00000258787	ENSPPYP00000019706	NA	ENSPPAP00000036234	ENSGGOP00000010627
ENSP00000377135	NA	NA	NA	NA
ENSP00000429321	NA	NA	NA	NA
ENSP00000473364	NA	NA	NA	NA
ENSP00000473365	NA	NA	NA	NA
ENSP00000473366	NA	NA	NA	NA
ENSP00000473367	NA	NA	NA	NA
ENSP00000473360	NA	NA	NA	NA
ENSP00000473361	NA	NA	NA	NA
ENSP00000473362	NA	NA	NA	NA
ENSP00000473363	NA	NA	NA	NA
ENSP00000377130	NA	NA	NA	NA
ENSP00000473368	NA	NA	NA	NA
ENSP00000473369	NA	NA	NA	NA
ENSP00000497598	NA	NA	NA	NA
ENSP00000385566	NA	NA	NA	NA
ENSP00000385567	NA	NA	NA	NA
ENSP00000385564	NA	NA	NA	NA
ENSP00000385565	NA	NA	NA	NA
ENSP00000494378	NA	NA	NA	NA
ENSP00000347055	ENSPPYP00000010042	ENSPTRP00000045525	ENSPPAP00000018096	ENSGGOP00000009496
ENSP00000385560	NA	NA	NA	NA
ENSP00000385561	NA	NA	NA	NA
ENSP00000494374	NA	NA	NA	NA
ENSP00000494375	NA	NA	NA	NA
ENSP00000494376	NA	NA	NA	NA
ENSP00000494377	NA	NA	NA	NA
ENSP00000494370	NA	NA	NA	NA
ENSP00000494371	NA	NA	NA	NA
ENSP00000494372	NA	NA	NA	NA
ENSP00000494373	NA	NA	NA	NA
ENSP00000376594	NA	NA	NA	NA
ENSP00000376597	NA	NA	NA	NA
ENSP00000376599	NA	NA	NA	NA
ENSP00000450730	NA	NA	NA	NA
ENSP00000479991	NA	NA	NA	NA
ENSP00000479990	NA	NA	NA	NA
ENSP00000479995	NA	NA	NA	NA
ENSP00000479994	NA	NA	NA	NA
ENSP00000392609	NA	NA	NA	NA
ENSP00000392608	NA	NA	NA	NA
ENSP00000479999	NA	NA	NA	NA
ENSP00000392606	NA	NA	NA	NA
ENSP00000392605	NA	NA	NA	NA
ENSP00000392604	NA	NA	NA	NA
ENSP00000392603	NA	NA	NA	NA
ENSP00000392602	NA	NA	NA	NA
ENSP00000392601	NA	NA	NA	NA
ENSP00000476460	NA	NA	NA	NA
ENSP00000476462	NA	NA	NA	NA
ENSP00000264228	ENSPPYP00000016490	ENSPTRP00000027640	ENSPPAP00000011536	ENSGGOP00000025146
ENSP00000476467	NA	NA	NA	NA
ENSP00000476468	NA	NA	NA	NA
ENSP00000476469	NA	NA	NA	NA
ENSP00000477599	NA	NA	NA	NA
ENSP00000477598	NA	NA	NA	NA
ENSP00000453809	NA	NA	NA	NA
ENSP00000453808	NA	NA	NA	NA
ENSP00000453807	NA	NA	NA	NA
ENSP00000453806	NA	NA	NA	NA
ENSP00000477591	NA	NA	NA	NA
ENSP00000477590	ENSPPYP00000021004	ENSPTRP00000034892	ENSPPAP00000010178	ENSGGOP00000021167
ENSP00000477597	ENSPPYP00000014866	ENSPTRP00000074233	ENSPPAP00000043148	ENSGGOP00000002577
ENSP00000453802	NA	NA	NA	NA
ENSP00000477595	NA	NA	NA	NA
ENSP00000495387	NA	NA	NA	NA
ENSP00000375485	NA	NA	NA	NA
ENSP00000375482	NA	ENSPTRP00000054002	ENSPPAP00000014092	ENSGGOP00000034942
ENSP00000489442	ENSPPYP00000013723	ENSPTRP00000088339	ENSPPAP00000004971	ENSGGOP00000036616
ENSP00000262426	ENSPPYP00000008600	ENSPTRP00000014391	ENSPPAP00000024778	ENSGGOP00000021334
ENSP00000400594	NA	NA	NA	NA
ENSP00000383895	NA	NA	NA	NA
ENSP00000262429	NA	NA	NA	NA
ENSP00000262428	NA	ENSPTRP00000067145	NA	NA
ENSP00000495388	NA	NA	NA	NA
ENSP00000383897	NA	NA	NA	NA
ENSP00000489446	NA	NA	NA	NA
ENSP00000331209	ENSPPYP00000004319	ENSPTRP00000083781	ENSPPAP00000030438	ENSGGOP00000030135
ENSP00000269740	ENSPPYP00000010498	ENSPTRP00000017407	ENSPPAP00000041331	ENSGGOP00000033488
ENSP00000377880	NA	NA	NA	NA
ENSP00000422385	NA	NA	NA	NA
ENSP00000422386	NA	NA	NA	NA
ENSP00000422380	NA	NA	NA	NA
ENSP00000377885	NA	NA	NA	NA
ENSP00000422382	NA	NA	NA	NA
ENSP00000422383	NA	NA	NA	NA
ENSP00000491470	NA	NA	NA	NA
ENSP00000377889	NA	NA	NA	NA
ENSP00000491472	NA	NA	NA	NA
ENSP00000491473	NA	NA	NA	NA
ENSP00000491474	NA	NA	NA	NA
ENSP00000422389	NA	NA	NA	NA
ENSP00000491476	NA	NA	NA	NA
ENSP00000491477	NA	NA	NA	NA
ENSP00000420711	NA	NA	NA	NA
ENSP00000478481	NA	NA	NA	NA
ENSP00000420713	NA	NA	NA	NA
ENSP00000420712	NA	NA	NA	NA
ENSP00000420715	NA	NA	NA	NA
ENSP00000420714	ENSPPYP00000000557	ENSPTRP00000087170	ENSPPAP00000014584	ENSGGOP00000005835
ENSP00000420717	NA	NA	NA	NA
ENSP00000420716	ENSPPYP00000001655	ENSPTRP00000052393	ENSPPAP00000042164	ENSGGOP00000001061
ENSP00000478488	NA	NA	NA	NA
ENSP00000420718	NA	NA	NA	NA
ENSP00000274695	ENSPPYP00000018194	ENSPTRP00000030337	ENSPPAP00000005810	ENSGGOP00000004454
ENSP00000329158	ENSPPYP00000015890	ENSPTRP00000068787	ENSPPAP00000038869	ENSGGOP00000032423
ENSP00000371061	ENSPPYP00000017239	ENSPTRP00000091018	ENSPPAP00000007684	ENSGGOP00000008948
ENSP00000371067	ENSPPYP00000021551	ENSPTRP00000082180	ENSPPAP00000004553	ENSGGOP00000030478
ENSP00000222399	ENSPPYP00000020074	ENSPTRP00000069299	ENSPPAP00000010994	ENSGGOP00000034670
ENSP00000477337	ENSPPYP00000004698	NA	NA	NA
ENSP00000222390	ENSPPYP00000020015	ENSPTRP00000072810	ENSPPAP00000023548	ENSGGOP00000037940
ENSP00000477334	NA	NA	NA	NA
ENSP00000477333	NA	NA	NA	NA
ENSP00000477331	NA	NA	NA	NA
ENSP00000432789	NA	NA	NA	NA
ENSP00000432788	NA	NA	NA	NA
ENSP00000432785	NA	NA	NA	NA
ENSP00000432784	NA	NA	NA	NA
ENSP00000432787	NA	NA	NA	NA
ENSP00000432786	ENSPPYP00000003478	NA	ENSPPAP00000029953	ENSGGOP00000027590
ENSP00000432781	NA	NA	NA	NA
ENSP00000432780	NA	NA	NA	NA
ENSP00000432783	NA	NA	NA	NA
ENSP00000432782	NA	NA	NA	NA
ENSP00000221847	ENSPPYP00000010539	ENSPTRP00000017508	ENSPPAP00000037714	ENSGGOP00000011637
