	Prot_ID	dN	dS	pN	pS	MsaLen
6316	ENSP00000340329	0	2	13	5	2163
6317	ENSP00000340330	0	15	0	1	1638
6318	ENSP00000340347	0	5	20	6	1536
6319	ENSP00000340361	0	5	24	21	1644
6320	ENSP00000340373	0	3	0	0	2289
6321	ENSP00000340402	9	5	34	11	1749
6322	ENSP00000340409	5	6	43	24	1899
6323	ENSP00000340427	6	15	0	0	2937
6324	ENSP00000340445	3	1	8	2	1446
6325	ENSP00000340454	2	2	0	0	1824
6326	ENSP00000340465	2	16	34	43	1956
6327	ENSP00000340467	6	20	77	48	4116
6328	ENSP00000340474	8	7	31	12	2634
6329	ENSP00000340494	1	9	36	30	1548
6330	ENSP00000340505	2	3	0	0	636
6331	ENSP00000340507	8	14	29	22	3159
6332	ENSP00000340510	16	38	225	109	5268
6333	ENSP00000340514	9	8	51	18	1968
6334	ENSP00000340526	3	4	15	2	504
6335	ENSP00000340546	8	5	14	7	702
6336	ENSP00000340568	1	0	10	4	216
6337	ENSP00000340578	6	1	0	0	1107
6338	ENSP00000340594	16	13	92	30	3582
6339	ENSP00000340596	7	21	0	0	3249
6340	ENSP00000340608	12	11	0	0	1302
6341	ENSP00000340609	2	7	28	12	660
6342	ENSP00000340648	10	39	0	0	13434
6343	ENSP00000340660	2	2	16	8	669
6344	ENSP00000340677	0	5	10	12	1053
6345	ENSP00000340683	7	12	14	16	1932
6346	ENSP00000340684	3	10	2	2	2817
6347	ENSP00000340688	4	36	60	85	5187
6348	ENSP00000340736	1	3	6	8	1062
6349	ENSP00000340761	7	11	7	9	879
6350	ENSP00000340776	37	35	137	75	5778
6351	ENSP00000340796	17	9	12	9	1902
6352	ENSP00000340811	3	8	28	20	819
6353	ENSP00000340836	0	0	9	5	642
6354	ENSP00000340839	8	9	4	4	2529
6355	ENSP00000340841	1	1	0	0	1569
6356	ENSP00000340864	3	11	0	0	843
6357	ENSP00000340874	15	6	0	0	1545
6358	ENSP00000340883	31	18	0	0	1320
6359	ENSP00000340887	4	7	15	4	576
6360	ENSP00000340896	3	8	28	12	1917
6361	ENSP00000340900	34	18	106	45	5964
6362	ENSP00000340913	3	12	30	32	2793
6363	ENSP00000340914	2	12	22	28	1770
6364	ENSP00000340935	16	11	46	16	1539
6365	ENSP00000340937	17	25	4	4	4659
6366	ENSP00000340943	10	12	0	0	1314
6367	ENSP00000340954	14	10	0	0	1728
6368	ENSP00000340975	4	6	2	7	954
6369	ENSP00000340979	2	4	41	10	987
6370	ENSP00000340983	11	10	32	12	915
6371	ENSP00000340988	3	3	19	11	990
6372	ENSP00000340989	1	5	12	3	744
6373	ENSP00000340998	6	10	26	17	1884
6374	ENSP00000341013	5	4	24	6	627
6375	ENSP00000341021	1	7	9	6	414
6376	ENSP00000341030	10	3	22	9	678
6377	ENSP00000341031	2	3	0	0	825
6378	ENSP00000341032	3	12	13	38	1122
6379	ENSP00000341044	13	60	162	109	7374
6380	ENSP00000341071	0	9	2	0	1746
6381	ENSP00000341083	2	14	31	37	3141
6382	ENSP00000341108	3	1	13	7	819
6383	ENSP00000341139	3	4	7	4	801
6384	ENSP00000341141	52	64	130	65	5136
6385	ENSP00000341159	1	4	0	0	1674
6386	ENSP00000341170	3	6	6	4	570
6387	ENSP00000341171	2	17	66	60	2301
6388	ENSP00000341178	2	3	13	8	543
6389	ENSP00000341189	3	12	1	0	3552
6390	ENSP00000341198	4	16	55	41	4605
6391	ENSP00000341206	10	10	29	14	1158
6392	ENSP00000341208	1	12	22	26	2448
6393	ENSP00000341213	5	8	0	0	606
6394	ENSP00000341236	12	5	33	6	1545
6395	ENSP00000341243	16	8	4	0	1869
6396	ENSP00000341268	1	2	6	2	1149
6397	ENSP00000341280	5	22	72	69	3747
6398	ENSP00000341289	0	15	3	33	1701
6399	ENSP00000341292	37	46	0	0	8775
6400	ENSP00000341324	8	5	56	18	1287
6401	ENSP00000341342	0	17	36	23	1863
6402	ENSP00000341344	2	6	23	34	2274
6403	ENSP00000341346	6	7	35	19	1254
6404	ENSP00000341351	3	21	34	29	2826
6405	ENSP00000341361	1	6	0	0	1143
6406	ENSP00000341412	2	2	15	3	708
6407	ENSP00000341483	4	13	5	3	1755
6408	ENSP00000341489	6	13	20	17	2208
6409	ENSP00000341490	14	10	45	22	1713
6410	ENSP00000341524	2	9	0	0	1362
6411	ENSP00000341528	8	16	21	19	1680
6412	ENSP00000341539	3	2	0	0	1488
6413	ENSP00000341549	6	15	40	13	2391
6414	ENSP00000341550	10	8	36	14	1500
6415	ENSP00000341551	0	6	0	0	1656
6416	ENSP00000341562	2	11	20	20	1599
6417	ENSP00000341610	3	2	0	0	492
6418	ENSP00000341625	0	2	5	7	420
6419	ENSP00000341637	15	8	32	16	1365
6420	ENSP00000341657	3	4	0	0	795
6421	ENSP00000341662	7	9	72	23	1395
6422	ENSP00000341677	2	5	0	0	459
6423	ENSP00000341680	4	6	21	10	1053
6424	ENSP00000341684	16	11	0	0	2886
6425	ENSP00000341765	10	2	36	16	1836
6426	ENSP00000341785	0	4	6	16	1125
6427	ENSP00000341803	8	7	13	10	669
6428	ENSP00000341805	0	5	0	0	1494
6429	ENSP00000341819	1	1	12	14	975
6430	ENSP00000341821	8	3	17	10	1059
6431	ENSP00000341838	1	0	2	1	696
6432	ENSP00000341843	8	10	5	0	1086
6433	ENSP00000341874	3	2	16	1	1818
6434	ENSP00000341905	4	10	15	6	3033
6435	ENSP00000341911	6	12	0	0	1161
6436	ENSP00000341914	2	5	11	10	2538
6437	ENSP00000341940	1	5	17	18	588
6438	ENSP00000341942	20	18	92	34	3675
6439	ENSP00000341944	27	9	69	30	2640
6440	ENSP00000341947	0	1	29	16	2247
6441	ENSP00000341957	9	20	2	4	3411
6442	ENSP00000341992	0	6	2	7	597
6443	ENSP00000342007	19	15	53	23	1629
6444	ENSP00000342012	22	16	20	20	1935
6445	ENSP00000342019	0	10	1	0	1878
6446	ENSP00000342026	1	2	7	5	930
6447	ENSP00000342056	2	8	0	0	1398
6448	ENSP00000342082	7	4	11	9	396
6449	ENSP00000342097	8	10	20	8	714
6450	ENSP00000342098	17	15	1	0	1593
6451	ENSP00000342105	1	10	14	17	1911
6452	ENSP00000342109	5	11	0	0	1242
6453	ENSP00000342114	27	14	0	0	1359
6454	ENSP00000342136	6	5	26	15	1113
6455	ENSP00000342137	3	5	20	8	825
6456	ENSP00000342144	27	36	6	3	3942
6457	ENSP00000342156	1	0	12	6	714
6458	ENSP00000342169	5	1	22	10	1200
6459	ENSP00000342188	10	7	39	23	1719
6460	ENSP00000342197	24	8	5	1	1719
6461	ENSP00000342216	14	24	69	32	4872
6462	ENSP00000342222	3	15	54	24	2292
6463	ENSP00000342235	1	9	62	41	4308
6464	ENSP00000342254	0	3	11	7	471
6465	ENSP00000342262	3	1	23	6	1335
6466	ENSP00000342267	2	8	18	11	903
6467	ENSP00000342276	13	12	0	0	2310
6468	ENSP00000342278	26	15	35	22	2157
6469	ENSP00000342295	8	12	32	7	1842
6470	ENSP00000342307	16	21	9	2	2406
6471	ENSP00000342322	7	10	20	6	1710
6472	ENSP00000342336	2	6	21	9	519
6473	ENSP00000342351	0	4	0	0	1566
6474	ENSP00000342356	0	1	1	0	399
6475	ENSP00000342385	2	2	4	19	456
6476	ENSP00000342434	16	18	41	32	4962
6477	ENSP00000342481	0	26	3	11	3360
6478	ENSP00000342499	7	4	22	11	1662
6479	ENSP00000342501	7	14	7	4	1512
6480	ENSP00000342502	6	6	0	0	960
6481	ENSP00000342510	8	9	56	19	2595
6482	ENSP00000342512	3	4	18	6	882
6483	ENSP00000342538	7	7	4	6	894
6484	ENSP00000342560	4	5	21	34	1386
6485	ENSP00000342604	13	8	22	9	3438
6486	ENSP00000342609	3	4	11	16	825
6487	ENSP00000342626	3	7	0	0	1776
6488	ENSP00000342676	2	6	18	9	597
6489	ENSP00000342681	16	9	20	15	1485
6490	ENSP00000342699	4	3	14	5	1110
6491	ENSP00000342710	16	12	55	26	1752
6492	ENSP00000342755	0	7	4	2	951
6493	ENSP00000342778	0	1	16	7	1641
6494	ENSP00000342793	19	21	4	0	3222
6495	ENSP00000342805	2	2	10	3	654
6496	ENSP00000342828	9	8	1	2	1188
6497	ENSP00000342832	0	1	0	1	357
6498	ENSP00000342836	7	1	16	7	936
6499	ENSP00000342840	9	9	2	3	1143
6500	ENSP00000342848	0	0	0	0	2196
6501	ENSP00000342850	9	7	14	14	1215
6502	ENSP00000342858	0	7	0	0	2124
6503	ENSP00000342889	0	1	1	1	174
6504	ENSP00000342924	19	12	129	57	2583
6505	ENSP00000342931	0	6	0	0	951
6506	ENSP00000342952	3	18	44	44	3333
6507	ENSP00000342962	0	2	16	12	1458
6508	ENSP00000342974	9	9	11	14	1764
6509	ENSP00000342981	20	23	0	0	1764
6510	ENSP00000343000	5	3	10	3	744
6511	ENSP00000343001	3	16	0	0	4062
6512	ENSP00000343002	2	6	33	13	1704
6513	ENSP00000343023	33	9	10	8	2886
6514	ENSP00000343081	14	9	56	11	2517
6515	ENSP00000343103	9	19	0	0	2082
6516	ENSP00000343118	8	4	3	6	501
6517	ENSP00000343129	2	9	38	34	1764
6518	ENSP00000343140	16	20	127	52	6810
6519	ENSP00000343158	9	11	0	0	3393
6520	ENSP00000343171	6	3	3	2	579
6521	ENSP00000343172	10	3	0	0	690
6522	ENSP00000343200	8	11	17	10	3486
6523	ENSP00000343204	2	15	35	38	3462
6524	ENSP00000343223	2	4	15	7	390
6525	ENSP00000343248	1	2	8	7	1293
6526	ENSP00000343273	0	2	10	10	1758
6527	ENSP00000343288	0	6	10	18	1470
6528	ENSP00000343290	11	15	0	0	981
6529	ENSP00000343325	6	32	0	1	2850
6530	ENSP00000343331	8	6	33	9	1599
6531	ENSP00000343339	0	6	4	3	1641
6532	ENSP00000343348	0	4	6	8	507
6533	ENSP00000343377	15	8	67	25	4362
6534	ENSP00000343412	0	8	4	11	1245
6535	ENSP00000343428	2	6	0	0	993
6536	ENSP00000343435	5	8	0	0	942
6537	ENSP00000343479	21	16	47	19	3009
6538	ENSP00000343490	5	9	48	27	1701
6539	ENSP00000343493	17	7	24	5	795
6540	ENSP00000343505	3	4	0	0	750
6541	ENSP00000343507	3	6	21	6	1080
6542	ENSP00000343515	2	11	1	1	897
6543	ENSP00000343526	4	8	0	0	2355
6544	ENSP00000343535	1	5	13	38	3531
6545	ENSP00000343552	0	2	4	8	984
6546	ENSP00000343581	5	7	34	18	1557
6547	ENSP00000343617	2	10	24	28	2376
6548	ENSP00000343629	36	42	0	0	8469
6549	ENSP00000343633	0	4	13	9	1293
6550	ENSP00000343635	7	7	85	30	1368
6551	ENSP00000343636	6	5	30	11	1182
6552	ENSP00000343656	1	4	0	0	2205
6553	ENSP00000343657	8	4	12	7	1695
6554	ENSP00000343658	0	9	20	21	4176
6555	ENSP00000343674	15	9	34	26	1293
6556	ENSP00000343690	2	11	0	0	2055
6557	ENSP00000343701	0	5	7	10	1614
6558	ENSP00000343741	12	20	82	74	7974
6559	ENSP00000343742	3	3	7	4	1233
6560	ENSP00000343746	8	12	57	27	1575
6561	ENSP00000343818	31	25	15	11	5784
6562	ENSP00000343819	1	0	7	12	894
6563	ENSP00000343867	1	5	4	2	786
6564	ENSP00000343871	8	21	0	0	2295
6565	ENSP00000343885	1	3	17	7	1002
6566	ENSP00000343890	3	12	12	10	642
6567	ENSP00000343891	17	25	3	2	3132
6568	ENSP00000343896	1	30	28	114	5133
6569	ENSP00000343899	1	10	0	0	1866
6570	ENSP00000343900	15	6	5	2	723
6571	ENSP00000343924	5	6	34	33	1152
6572	ENSP00000343925	9	11	0	0	1593
6573	ENSP00000343966	0	2	13	1	1569
6574	ENSP00000344041	5	8	27	10	702
6575	ENSP00000344071	2	1	25	11	1101
6576	ENSP00000344125	4	10	0	0	1740
6577	ENSP00000344129	9	6	55	32	1704
6578	ENSP00000344140	2	4	2	0	1275
6579	ENSP00000344155	15	62	133	119	8025
6580	ENSP00000344162	3	9	20	9	1620
6581	ENSP00000344173	0	1	10	5	2724
6582	ENSP00000344206	1	5	16	13	1383
6583	ENSP00000344208	2	2	0	0	1368
6584	ENSP00000344215	2	2	7	4	723
6585	ENSP00000344218	4	4	5	4	465
6586	ENSP00000344219	11	16	30	20	1488
6587	ENSP00000344220	0	7	9	9	1854
6588	ENSP00000344223	5	22	66	35	3162
6589	ENSP00000344233	9	6	40	21	2136
6590	ENSP00000344241	0	4	11	4	510
6591	ENSP00000344242	6	7	20	9	1416
6592	ENSP00000344260	7	10	33	19	1917
6593	ENSP00000344285	11	7	13	6	711
6594	ENSP00000344299	7	9	0	0	1212
6595	ENSP00000344314	13	12	14	12	3036
6596	ENSP00000344331	1	6	25	11	1257
6597	ENSP00000344352	1	2	0	0	543
6598	ENSP00000344392	0	3	0	0	1296
6599	ENSP00000344393	0	3	8	3	600
6600	ENSP00000344401	2	2	0	0	774
6601	ENSP00000344411	25	34	141	79	2565
6602	ENSP00000344424	3	6	20	23	909
6603	ENSP00000344431	3	5	18	11	948
6604	ENSP00000344446	19	15	87	42	4293
6605	ENSP00000344465	6	14	82	43	3288
6606	ENSP00000344468	7	5	27	16	1578
6607	ENSP00000344479	0	3	13	10	1794
6608	ENSP00000344488	1	9	44	24	2139
6609	ENSP00000344503	14	28	26	20	2025
6610	ENSP00000344504	1	5	8	18	582
6611	ENSP00000344544	2	1	22	16	1527
6612	ENSP00000344562	0	4	0	0	1629
6613	ENSP00000344577	22	17	18	4	1281
6614	ENSP00000344609	1	2	12	7	888
6615	ENSP00000344635	0	5	0	0	885
6616	ENSP00000344648	6	15	0	0	1599
6617	ENSP00000344666	1	11	11	10	1818
6618	ENSP00000344674	8	13	0	0	1092
6619	ENSP00000344724	0	12	41	28	1611
6620	ENSP00000344729	11	8	33	20	951
6621	ENSP00000344741	1	6	7	2	831
6622	ENSP00000344749	12	14	62	35	1833
6623	ENSP00000344758	5	8	5	1	2106
6624	ENSP00000344782	4	13	45	15	1056
6625	ENSP00000344786	4	24	79	66	4374
6626	ENSP00000344801	9	7	31	15	1989
6627	ENSP00000344816	8	9	0	1	1446
6628	ENSP00000344819	3	4	0	0	669
6629	ENSP00000344820	6	5	0	0	921
6630	ENSP00000344829	6	3	7	6	1083
6631	ENSP00000344855	0	5	12	30	1254
6632	ENSP00000344860	1	2	12	4	375
6633	ENSP00000344866	4	5	15	24	2109
6634	ENSP00000344871	2	18	67	46	3294
6635	ENSP00000344903	1	2	4	3	468
6636	ENSP00000344907	5	5	24	10	435
6637	ENSP00000344929	9	14	51	26	1359
6638	ENSP00000344937	1	9	0	0	2148
6639	ENSP00000344942	1	3	5	5	783
6640	ENSP00000344967	5	6	1	0	966
6641	ENSP00000344989	14	14	0	0	1629
6642	ENSP00000345001	2	16	0	0	1950
6643	ENSP00000345008	0	7	0	0	1551
6644	ENSP00000345023	2	2	5	1	729
6645	ENSP00000345055	0	4	25	33	2853
6646	ENSP00000345064	4	12	44	32	2493
6647	ENSP00000345096	2	10	0	0	1983
6648	ENSP00000345102	15	12	20	14	1419
6649	ENSP00000345107	2	2	0	0	285
6650	ENSP00000345133	19	46	122	84	4653
6651	ENSP00000345192	10	15	2	0	1437
6652	ENSP00000345193	5	23	0	0	5547
6653	ENSP00000345195	4	2	5	5	1872
6654	ENSP00000345206	4	6	0	0	1599
6655	ENSP00000345216	12	21	10	6	5055
6656	ENSP00000345229	2	9	34	26	2217
6657	ENSP00000345243	14	18	0	0	2094
6658	ENSP00000345259	4	8	2	0	2592
6659	ENSP00000345270	4	15	17	28	1599
6660	ENSP00000345282	0	8	17	23	1569
6661	ENSP00000345292	2	5	0	0	1164
6662	ENSP00000345295	8	14	46	19	1296
6663	ENSP00000345333	8	0	9	4	1704
6664	ENSP00000345344	2	6	18	14	999
6665	ENSP00000345359	3	11	24	20	1929
6666	ENSP00000345361	1	0	6	6	477
6667	ENSP00000345393	1	3	2	0	552
6668	ENSP00000345395	20	30	0	0	3840
6669	ENSP00000345405	1	12	0	0	1653
6670	ENSP00000345412	0	2	4	1	1542
6671	ENSP00000345436	7	25	69	56	4302
6672	ENSP00000345464	0	1	27	22	1185
6673	ENSP00000345468	2	4	20	12	705
6674	ENSP00000345470	10	6	41	19	1710
6675	ENSP00000345492	1	10	40	16	1782
6676	ENSP00000345494	8	4	10	7	954
6677	ENSP00000345502	2	5	12	14	2601
6678	ENSP00000345528	2	15	13	7	1113
6679	ENSP00000345555	6	7	11	4	1887
6680	ENSP00000345575	3	10	0	0	1227
6681	ENSP00000345629	5	19	27	29	4044
6682	ENSP00000345659	0	4	8	12	792
6683	ENSP00000345672	2	10	62	39	1017
6684	ENSP00000345681	1	10	16	19	1440
6685	ENSP00000345702	0	5	7	12	1041
6686	ENSP00000345708	3	12	8	2	1170
6687	ENSP00000345716	13	6	35	5	1206
6688	ENSP00000345719	3	1	9	6	1329
6689	ENSP00000345728	7	12	1	0	4500
6690	ENSP00000345731	15	14	43	16	2832
6691	ENSP00000345751	7	23	20	7	2055
6692	ENSP00000345752	9	11	41	17	1929
6693	ENSP00000345771	21	19	0	0	2634
6694	ENSP00000345772	13	10	11	9	1353
6695	ENSP00000345773	9	6	18	19	1506
6696	ENSP00000345774	4	10	0	0	1545
6697	ENSP00000345785	1	11	22	22	1773
6698	ENSP00000345793	4	22	45	39	3006
6699	ENSP00000345797	1	5	4	3	702
6700	ENSP00000345808	2	7	0	0	2538
6701	ENSP00000345824	44	50	9	2	5781
6702	ENSP00000345826	2	5	11	13	939
6703	ENSP00000345837	0	2	1	1	297
6704	ENSP00000345848	1	3	4	10	753
6705	ENSP00000345849	17	11	20	3	1557
6706	ENSP00000345873	24	17	34	27	2328
6707	ENSP00000345895	7	5	7	4	1404
6708	ENSP00000345957	0	1	5	7	249
6709	ENSP00000345968	22	19	1	0	1932
6710	ENSP00000345972	21	8	55	12	2220
6711	ENSP00000345984	6	3	1	0	1722
6712	ENSP00000345985	3	14	60	53	2367
6713	ENSP00000345988	20	31	0	0	5079
6714	ENSP00000345997	12	11	0	0	2235
6715	ENSP00000346032	0	6	0	0	1071
6716	ENSP00000346065	13	6	0	0	6294
6717	ENSP00000346080	0	0	13	1	597
6718	ENSP00000346112	13	20	0	0	3495
6719	ENSP00000346120	3	7	34	11	2349
6720	ENSP00000346127	2	6	4	4	729
6721	ENSP00000346130	0	0	3	4	231
6722	ENSP00000346139	1	5	0	0	1218
6723	ENSP00000346148	0	3	0	0	1722
6724	ENSP00000346151	0	11	25	20	4593
6725	ENSP00000346155	0	17	25	33	1728
6726	ENSP00000346158	6	1	12	6	474
6727	ENSP00000346160	2	1	0	0	651
6728	ENSP00000346173	1	6	16	8	1083
6729	ENSP00000346175	9	7	29	15	2157
6730	ENSP00000346196	9	10	40	18	1419
6731	ENSP00000346206	12	12	60	28	2424
6732	ENSP00000346240	4	4	1	0	888
6733	ENSP00000346251	4	5	0	0	768
6734	ENSP00000346255	0	1	2	16	1011
6735	ENSP00000346265	2	9	10	2	1224
6736	ENSP00000346280	3	13	0	0	1623
6737	ENSP00000346283	1	2	24	4	363
6738	ENSP00000346298	5	14	3	2	1776
6739	ENSP00000346335	9	17	73	37	3495
6740	ENSP00000346340	1	1	9	3	627
6741	ENSP00000346348	4	5	36	10	1449
6742	ENSP00000346359	16	18	78	43	5166
6743	ENSP00000346378	7	6	0	0	1830
6744	ENSP00000346442	11	6	0	0	4362
6745	ENSP00000346453	13	16	68	50	3243
6746	ENSP00000346464	2	8	0	0	1125
6747	ENSP00000346466	2	17	1	4	2241
6748	ENSP00000346478	7	37	13	37	3192
6749	ENSP00000346483	3	6	22	11	1086
6750	ENSP00000346484	2	6	0	0	1950
6751	ENSP00000346508	6	8	0	0	858
6752	ENSP00000346534	6	26	21	41	5976
6753	ENSP00000346537	2	13	1	0	1551
6754	ENSP00000346550	3	9	52	21	2520
6755	ENSP00000346560	7	12	2	0	3570
6756	ENSP00000346577	2	4	27	26	1686
6757	ENSP00000346599	2	1	0	0	669
6758	ENSP00000346627	0	3	7	4	945
6759	ENSP00000346634	16	14	26	14	2880
6760	ENSP00000346635	1	3	11	6	1443
6761	ENSP00000346643	0	18	115	47	2751
6762	ENSP00000346644	6	14	43	26	1716
6763	ENSP00000346659	14	14	7	2	2538
6764	ENSP00000346667	26	21	1	2	5412
6765	ENSP00000346671	2	6	0	0	1611
6766	ENSP00000346693	0	4	25	10	984
6767	ENSP00000346694	0	2	0	0	1059
6768	ENSP00000346697	4	4	11	6	552
6769	ENSP00000346725	7	19	27	12	1764
6770	ENSP00000346729	9	10	23	8	1695
6771	ENSP00000346733	6	18	31	41	2502
6772	ENSP00000346762	2	13	30	29	2730
6773	ENSP00000346805	0	5	12	9	588
6774	ENSP00000346809	4	4	31	16	3156
6775	ENSP00000346829	1	10	23	11	1830
6776	ENSP00000346839	9	56	0	0	7431
6777	ENSP00000346874	1	5	10	21	1563
6778	ENSP00000346879	1	1	0	0	1203
6779	ENSP00000346886	0	4	12	17	1362
6780	ENSP00000346890	3	17	4	3	3705
6781	ENSP00000346901	4	8	0	0	1596
6782	ENSP00000346921	0	5	8	5	717
6783	ENSP00000346931	1	8	19	14	573
6784	ENSP00000346954	1	2	0	0	567
6785	ENSP00000346955	3	1	17	7	987
6786	ENSP00000346959	6	4	24	6	1701
6787	ENSP00000346964	6	20	88	33	3051
6788	ENSP00000346981	4	6	22	8	438
6789	ENSP00000346986	3	5	0	0	2079
6790	ENSP00000346990	2	4	31	19	1620
6791	ENSP00000346997	1	6	5	3	1236
6792	ENSP00000347032	2	7	0	0	1272
6793	ENSP00000347038	2	4	25	12	987
6794	ENSP00000347041	4	11	17	11	1128
6795	ENSP00000347046	5	9	30	17	2625
6796	ENSP00000347055	1	5	0	0	591
6797	ENSP00000347134	9	13	27	22	1902
6798	ENSP00000347140	16	8	16	24	981
6799	ENSP00000347152	4	17	36	17	4221
6800	ENSP00000347170	7	7	36	13	1170
6801	ENSP00000347184	26	63	143	128	9495
6802	ENSP00000347188	0	3	0	0	711
6803	ENSP00000347193	0	2	0	0	1755
6804	ENSP00000347198	1	10	43	39	3255
6805	ENSP00000347206	2	18	24	18	1863
6806	ENSP00000347213	6	8	43	24	1485
6807	ENSP00000347224	11	13	0	0	1452
6808	ENSP00000347232	37	19	69	45	4263
6809	ENSP00000347244	11	20	0	0	5091
6810	ENSP00000347277	2	1	10	2	471
6811	ENSP00000347322	3	6	6	7	1068
6812	ENSP00000347324	0	1	5	9	681
6813	ENSP00000347379	4	9	24	9	1656
6814	ENSP00000347401	0	7	0	5	396
6815	ENSP00000347408	0	1	19	23	1254
6816	ENSP00000347428	5	8	43	23	936
6817	ENSP00000347433	2	13	27	22	1542
6818	ENSP00000347444	12	10	52	21	3294
6819	ENSP00000347454	4	19	48	52	3171
6820	ENSP00000347464	3	11	23	30	2400
6821	ENSP00000347484	10	25	67	34	3054
6822	ENSP00000347486	6	6	26	16	720
6823	ENSP00000347495	8	9	0	0	1419
6824	ENSP00000347498	13	10	10	3	1428
6825	ENSP00000347507	6	38	76	125	5820
6826	ENSP00000347532	6	7	0	0	2061
6827	ENSP00000347538	3	6	25	28	1461
6828	ENSP00000347548	0	4	15	16	1698
6829	ENSP00000347583	7	16	2	2	1467
6830	ENSP00000347591	2	6	0	0	1401
6831	ENSP00000347602	5	15	57	31	3777
6832	ENSP00000347626	5	5	23	15	1086
6833	ENSP00000347635	5	5	16	12	579
6834	ENSP00000347648	0	6	6	4	1905
6835	ENSP00000347649	3	0	10	5	1329
6836	ENSP00000347672	2	8	30	20	1572
6837	ENSP00000347684	0	8	0	0	1350
6838	ENSP00000347710	1	10	9	7	2565
6839	ENSP00000347716	0	4	0	0	1281
6840	ENSP00000347717	10	19	0	0	1425
6841	ENSP00000347719	10	42	60	58	4008
6842	ENSP00000347721	6	12	55	28	1536
6843	ENSP00000347730	10	21	29	23	4137
6844	ENSP00000347754	3	8	13	5	1548
6845	ENSP00000347755	4	6	27	14	1371
6846	ENSP00000347767	11	10	6	4	2220
6847	ENSP00000347792	16	34	122	84	4500
6848	ENSP00000347802	19	18	84	20	3003
6849	ENSP00000347821	4	8	14	9	3087
6850	ENSP00000347823	7	7	50	16	1473
6851	ENSP00000347834	0	4	4	18	1284
6852	ENSP00000347836	0	2	0	4	549
6853	ENSP00000347852	25	37	3	0	3957
6854	ENSP00000347872	7	7	11	8	1209
6855	ENSP00000347883	4	20	8	2	4401
6856	ENSP00000347896	7	10	48	21	3009
6857	ENSP00000347915	4	14	51	27	1998
6858	ENSP00000347916	19	1	9	9	825
6859	ENSP00000347924	7	3	17	13	1011
6860	ENSP00000347931	15	24	40	38	6141
6861	ENSP00000347942	17	20	85	50	3375
6862	ENSP00000347979	11	4	4	2	1074
6863	ENSP00000347997	9	13	80	30	1965
6864	ENSP00000348010	1	2	15	10	2076
6865	ENSP00000348019	6	3	25	7	1557
6866	ENSP00000348020	28	13	88	27	5175
6867	ENSP00000348043	1	3	2	0	552
6868	ENSP00000348054	1	1	0	0	501
6869	ENSP00000348056	0	2	0	10	594
6870	ENSP00000348064	3	5	3	3	1167
6871	ENSP00000348069	11	15	17	7	3531
6872	ENSP00000348074	7	6	18	11	723
6873	ENSP00000348089	21	14	138	59	4479
6874	ENSP00000348099	2	7	0	0	1509
6875	ENSP00000348108	4	1	9	10	1038
6876	ENSP00000348128	31	61	3	1	6708
6877	ENSP00000348129	9	6	9	4	1422
6878	ENSP00000348163	0	2	4	5	1950
6879	ENSP00000348168	0	1	9	6	900
6880	ENSP00000348206	0	3	7	4	582
6881	ENSP00000348211	2	5	11	8	1254
6882	ENSP00000348215	4	32	0	0	3492
6883	ENSP00000348216	3	8	29	10	1500
6884	ENSP00000348234	6	8	26	11	1362
6885	ENSP00000348278	7	11	13	10	1701
6886	ENSP00000348300	4	4	15	2	771
6887	ENSP00000348314	61	33	8	2	7665
6888	ENSP00000348349	15	25	112	44	7644
6889	ENSP00000348380	4	3	20	8	1536
6890	ENSP00000348381	4	7	6	0	2118
6891	ENSP00000348395	1	11	0	0	1755
6892	ENSP00000348416	2	6	0	0	5325
6893	ENSP00000348419	13	9	34	20	1989
6894	ENSP00000348429	15	17	12	9	2217
6895	ENSP00000348442	0	2	5	11	1440
6896	ENSP00000348449	7	4	15	4	939
6897	ENSP00000348453	15	30	0	0	2997
6898	ENSP00000348455	6	11	39	22	2097
6899	ENSP00000348459	2	7	25	12	1008
6900	ENSP00000348460	2	8	0	0	2976
6901	ENSP00000348461	0	1	0	0	660
6902	ENSP00000348471	0	8	0	0	1344
6903	ENSP00000348472	3	7	7	16	1740
6904	ENSP00000348489	0	7	59	30	2967
6905	ENSP00000348496	5	1	3	1	1221
6906	ENSP00000348510	20	51	12	8	6327
6907	ENSP00000348521	0	5	0	0	783
6908	ENSP00000348527	6	3	18	7	1170
6909	ENSP00000348538	0	6	16	10	723
6910	ENSP00000348564	4	17	80	46	3702
6911	ENSP00000348565	3	6	5	2	1212
6912	ENSP00000348596	4	9	49	23	2061
6913	ENSP00000348602	3	17	0	0	2085
6914	ENSP00000348632	0	2	6	4	1530
6915	ENSP00000348635	7	10	23	9	1182
6916	ENSP00000348639	5	7	34	14	1320
6917	ENSP00000348645	14	18	15	5	4389
6918	ENSP00000348708	1	7	21	20	3891
6919	ENSP00000348714	2	7	23	15	2469
6920	ENSP00000348757	11	7	34	12	1959
6921	ENSP00000348769	5	3	2	5	1494
6922	ENSP00000348772	7	34	0	0	3912
6923	ENSP00000348775	18	17	61	39	2289
6924	ENSP00000348821	18	27	126	68	5055
6925	ENSP00000348828	7	10	63	25	2613
6926	ENSP00000348838	0	4	4	6	537
6927	ENSP00000348842	16	26	98	100	6096
6928	ENSP00000348848	0	0	0	0	1149
6929	ENSP00000348886	0	6	0	0	1083
